RUNSTARTED,1685845058,6/3/2023 22:17,,,,,,,,,,,,
RESULT,-1,S1,Standard 1,0,0.051467,0.051467,0,0,0,0,mg N/L,Ammonia 2,1685846312,6/3/2023 22:38
RESULT,-2,S90,Standard .0389,1,0.072467,0.072467,0,0,0,0,mg N/L,Ammonia 2,1685846472,6/3/2023 22:41
RESULT,-2,S91,Standard .1000,2,0.100782,0.100782,0,0,0,0,mg N/L,Ammonia 2,1685846632,6/3/2023 22:43
RESULT,-2,S92,Standard .2000,3,0.156471,0.156471,0,0,0,0,mg N/L,Ammonia 2,1685846792,6/3/2023 22:46
RESULT,-2,S93,Standard .5000,4,0.306072,0.306072,0,0,0,0,mg N/L,Ammonia 2,1685846952,6/3/2023 22:49
RESULT,-2,S94,Standard 1.0000,5,0.560991,0.560991,0,0,0,0,mg N/L,Ammonia 2,1685847112,6/3/2023 22:51
RESULT,-2,S95,Standard 1.5000,6,0.823835,0.823835,0,0,0,0,mg N/L,Ammonia 2,1685847272,6/3/2023 22:54
RESULT,-2,S96,Standard 2.0000,7,1.100165,1.100165,0,0,0,0,mg N/L,Ammonia 2,1685847432,6/3/2023 22:57
RESULT,-1,S0,Standard 0,8,0.051407,0.051407,0,0,0,0,mg N/L,Ammonia 2,1685847592,6/3/2023 22:59
CALIBRATION,Ammonia 2,1685847592,6/3/2023 22:59,,,,,,,,,,,
RESULT,-3,C11,1mg/L ammonia,9,0.981279,0.560022,0,0,0,0,mg N/L,Ammonia 2,1685847752,6/3/2023 23:02
QCPRORESULT,NORMAL,0,1685847752,,,,,,,,,,,
QCPRODECISION,IN,1685847752,,,,,,,,,,,,
RESULT,-3,C12,Blank,10,0.004315,0.051212,0,0,0,0,mg N/L,Ammonia 2,1685847912,6/3/2023 23:05
QCPRORESULT,NORMAL,0,1685847912,,,,,,,,,,,
QCPRODECISION,IN,1685847912,,,,,,,,,,,,
RESULT,5,U1,GCW_202304_UP_LysC_10cm,11,0.022529,0.060698,0,0,0,0,mg N/L,Ammonia 2,1685848072,6/3/2023 23:07
RESULT,6,U2,GCW_202304_UP_LysC_20cm,12,-0.012503,0.042453,0,0,0,18,mg N/L,Ammonia 2,1685848232,6/3/2023 23:10
RESULT,7,U3,GCW_202304_TR_LysA_10cm,13,0.352631,0.232618,0,0,0,0,mg N/L,Ammonia 2,1685848392,6/3/2023 23:13
RESULT,8,U4,GCW_202304_TR_LysA_20cm,14,0.002209,0.050115,0,0,0,18,mg N/L,Ammonia 2,1685848552,6/3/2023 23:15
RESULT,9,U5,GCW_202304_TR_LysA_45cm,15,0.025265,0.062123,0,0,0,0,mg N/L,Ammonia 2,1685848712,6/3/2023 23:18
RESULT,10,U6,GCW_202304_TR_LysB_10cm,16,0.57163,0.346674,0,0,0,0,mg N/L,Ammonia 2,1685848872,6/3/2023 23:21
RESULT,11,U7,GCW_202304_TR_LysB_10cm_11,17,-0.000424,0.048744,0,0,0,18,mg N/L,Ammonia 2,1685849032,6/3/2023 23:23
RESULT,12,U8,GCW_202304_TR_LysB_20cm,18,0.042787,0.071249,0,0,0,0,mg N/L,Ammonia 2,1685849192,6/3/2023 23:26
RESULT,13,U9,GCW_202304_TR_LysB_20cm_13,19,-0.018627,0.039264,0,0,0,18,mg N/L,Ammonia 2,1685849352,6/3/2023 23:29
RESULT,14,U10,GCW_202304_TR_LysB_45cm,20,0.012967,0.055718,0,0,0,0,mg N/L,Ammonia 2,1685849512,6/3/2023 23:31
RESULT,-3,C11,1mg/L ammonia,21,0.991855,0.56553,0,0,0,0,mg N/L,Ammonia 2,1685849672,6/3/2023 23:34
QCPRORESULT,NORMAL,0,1685849672,,,,,,,,,,,
QCPRODECISION,IN,1685849672,,,,,,,,,,,,
RESULT,-3,C12,Blank,22,0.004457,0.051286,0,0,0,0,mg N/L,Ammonia 2,1685849832,6/3/2023 23:37
QCPRORESULT,NORMAL,0,1685849832,,,,,,,,,,,
QCPRODECISION,IN,1685849832,,,,,,,,,,,,
RESULT,15,U11,GCW_202304_TR_LysC_10cm,23,-0.009318,0.044112,0,0,0,18,mg N/L,Ammonia 2,1685849992,6/3/2023 23:39
RESULT,15,C13,Duplicate,24,-0.008964,0.044296,0,0,0,0,mg N/L,Ammonia 2,1685850152,6/3/2023 23:42
QCPRORESULT,DUPLICATE,3.8798,1685850152,,,,,,,,,,,
QCPRODECISION,IN,1685850152,,,,,,,,,,,,
RESULT,16,U12,GCW_202304_TR_LysC_20cm,25,0.33914,0.225591,0,0,0,0,mg N/L,Ammonia 2,1685850312,6/3/2023 23:45
RESULT,16,C14,Auto Spike,26,1.542667,0.729839,0,0,0,0,mg N/L,Ammonia 2,1685850472,6/3/2023 23:47
QCPRORESULT,AUTO SPIKE,120.352684,1685850472,,,,,,,,,,,
QCPRODECISION,IN,1685850472,,,,,,,,,,,,
RESULT,17,U13,GCW_202304_TR_LysC_45cm,27,0.017104,0.057873,0,0,0,0,mg N/L,Ammonia 2,1685850632,6/3/2023 23:50
RESULT,18,U14,GCW_202304_WC_LysA_10cm,28,0.140183,0.121973,0,0,0,0,mg N/L,Ammonia 2,1685850792,6/3/2023 23:53
RESULT,19,U15,GCW_202304_WC_LysA_20cm,29,0.032231,0.065751,0,0,0,0,mg N/L,Ammonia 2,1685850952,6/3/2023 23:55
RESULT,20,U16,GCW_202304_WC_LysA_45cm,30,1.461704,0.810231,0,0,0,0,mg N/L,Ammonia 2,1685851112,6/3/2023 23:58
RESULT,21,U17,GCW_202304_WC_LysB_10cm,31,0.097795,0.099897,0,0,0,0,mg N/L,Ammonia 2,1685851272,6/4/2023 0:01
RESULT,22,U18,GCW_202304_WC_LysB_20cm,32,0.331997,0.221872,0,0,0,0,mg N/L,Ammonia 2,1685851432,6/4/2023 0:03
RESULT,-3,C11,1mg/L ammonia,33,1.011667,0.575848,0,0,0,0,mg N/L,Ammonia 2,1685851592,6/4/2023 0:06
QCPRORESULT,NORMAL,0,1685851592,,,,,,,,,,,
QCPRODECISION,IN,1685851592,,,,,,,,,,,,
RESULT,-3,C12,Blank,34,0.006634,0.05242,0,0,0,0,mg N/L,Ammonia 2,1685851752,6/4/2023 0:09
QCPRORESULT,NORMAL,0,1685851752,,,,,,,,,,,
QCPRODECISION,IN,1685851752,,,,,,,,,,,,
RESULT,23,U19,GCW_202304_WC_LysB_45cm,35,1.669343,0.918371,0,0,0,0,mg N/L,Ammonia 2,1685851912,6/4/2023 0:11
RESULT,24,U20,GCW_202304_WC_LysC_10cm,36,0.027958,0.063525,0,0,0,0,mg N/L,Ammonia 2,1685852072,6/4/2023 0:14
RESULT,25,U21,GCW_202304_WC_LysC_20cm,37,0.113166,0.107903,0,0,0,0,mg N/L,Ammonia 2,1685852232,6/4/2023 0:17
RESULT,26,U22,GCW_202304_WC_LysC_45cm,38,0.254317,0.181415,0,0,0,0,mg N/L,Ammonia 2,1685852392,6/4/2023 0:19
RESULT,26,C13,Duplicate,39,0.312903,0.211927,0,0,0,0,mg N/L,Ammonia 2,1685852552,6/4/2023 0:22
QCPRORESULT,DUPLICATE,20.657393,1685852552,,,,,,,,,,,
QCPRODECISION,OUT,1685852552,,,,,,,,,,,,
QCPROACTION,CONTINUE,1685852552,,,,,,,,,,,,
RESULT,27,U23,GCW_202304_SW_A,40,0.046872,0.073376,0,0,0,0,mg N/L,Ammonia 2,1685852712,6/4/2023 0:25
RESULT,27,C14,Auto Spike,41,1.497223,0.709782,0,0,0,0,mg N/L,Ammonia 2,1685852872,6/4/2023 0:27
QCPRORESULT,AUTO SPIKE,145.035034,1685852872,,,,,,,,,,,
QCPRODECISION,IN,1685852872,,,,,,,,,,,,
RESULT,28,U24,GCW_202304_SW_B,42,0.013939,0.056224,0,0,0,0,mg N/L,Ammonia 2,1685853032,6/4/2023 0:30
RESULT,29,U25,GCW_202304_SW_C,43,0.104449,0.103363,0,0,0,0,mg N/L,Ammonia 2,1685853192,6/4/2023 0:33
RESULT,30,U26,GWI_202304_UP_LysA_10cm,44,0.034179,0.066766,0,0,0,0,mg N/L,Ammonia 2,1685853352,6/4/2023 0:35
RESULT,-3,C11,1mg/L ammonia,45,1.010497,0.575239,0,0,0,0,mg N/L,Ammonia 2,1685853512,6/4/2023 0:38
QCPRORESULT,NORMAL,0,1685853512,,,,,,,,,,,
QCPRODECISION,IN,1685853512,,,,,,,,,,,,
RESULT,-3,C12,Blank,46,0.005951,0.052064,0,0,0,0,mg N/L,Ammonia 2,1685853672,6/4/2023 0:41
QCPRORESULT,NORMAL,0,1685853672,,,,,,,,,,,
QCPRODECISION,IN,1685853672,,,,,,,,,,,,
RESULT,31,U27,GWI_202304_UP_LysA_45cm,47,0.364523,0.238811,0,0,0,0,mg N/L,Ammonia 2,1685853832,6/4/2023 0:43
RESULT,32,U28,GWI_202304_UP_LysB_10cm,48,-0.020775,0.038145,0,0,0,18,mg N/L,Ammonia 2,1685853992,6/4/2023 0:46
RESULT,33,U29,GWI_202304_UP_LysB_20cm,49,0.077937,0.089555,0,0,0,0,mg N/L,Ammonia 2,1685854152,6/4/2023 0:49
RESULT,34,U30,GWI_202304_UP_LysB_45cm,50,0.295836,0.203038,0,0,0,0,mg N/L,Ammonia 2,1685854312,6/4/2023 0:51
RESULT,35,U31,GWI_202304_UP_LysC_10cm,51,0.181256,0.143364,0,0,0,0,mg N/L,Ammonia 2,1685854472,6/4/2023 0:54
RESULT,36,U32,GWI_202304_UP_LysC_20cm,52,0.194667,0.150349,0,0,0,0,mg N/L,Ammonia 2,1685854632,6/4/2023 0:57
RESULT,36,C13,Duplicate,53,0.18777,0.146757,0,0,0,0,mg N/L,Ammonia 2,1685854792,6/4/2023 0:59
QCPRORESULT,DUPLICATE,3.606925,1685854792,,,,,,,,,,,
QCPRODECISION,IN,1685854792,,,,,,,,,,,,
RESULT,37,U33,GWI_202304_TR_LysA_10cm,54,0.065811,0.08324,0,0,0,0,mg N/L,Ammonia 2,1685854952,6/4/2023 1:02
RESULT,37,C14,Auto Spike,55,1.317438,0.630432,0,0,0,0,mg N/L,Ammonia 2,1685855112,6/4/2023 1:05
QCPRORESULT,AUTO SPIKE,125.162712,1685855112,,,,,,,,,,,
QCPRODECISION,IN,1685855112,,,,,,,,,,,,
RESULT,38,U34,GWI_202304_TR_LysA_20cm,56,0.259694,0.184215,0,0,0,0,mg N/L,Ammonia 2,1685855272,6/4/2023 1:07
RESULT,-3,C11,1mg/L ammonia,57,1.039663,0.590429,0,0,0,0,mg N/L,Ammonia 2,1685855432,6/4/2023 1:10
QCPRORESULT,NORMAL,0,1685855432,,,,,,,,,,,
QCPRODECISION,IN,1685855432,,,,,,,,,,,,
RESULT,-3,C12,Blank,58,0.006951,0.052585,0,0,0,0,mg N/L,Ammonia 2,1685855593,6/4/2023 1:13
QCPRORESULT,NORMAL,0,1685855593,,,,,,,,,,,
QCPRODECISION,IN,1685855593,,,,,,,,,,,,
RESULT,39,U35,GWI_202304_TR_LysB_10cm,59,0.092028,0.096894,0,0,0,0,mg N/L,Ammonia 2,1685855753,6/4/2023 1:15
RESULT,40,U36,GWI_202304_TR_LysB_20cm,60,0.62062,0.372189,0,0,0,0,mg N/L,Ammonia 2,1685855913,6/4/2023 1:18
RESULT,41,U37,GWI_202304_TR_LysB_45cm,61,0.658268,0.391796,0,0,0,0,mg N/L,Ammonia 2,1685856073,6/4/2023 1:21
RESULT,42,U38,GWI_202304_TR_LysC_10cm,62,0.018747,0.058729,0,0,0,0,mg N/L,Ammonia 2,1685856233,6/4/2023 1:23
RESULT,43,U39,GWI_202304_TR_LysC_20cm,63,0.11656,0.10967,0,0,0,0,mg N/L,Ammonia 2,1685856393,6/4/2023 1:26
