"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_rundate","Run_notes","Field_notes"
"15","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202305_UP_LysB_20cm",2023,5,24,NA,NA,36.77,3061.36041961535,"IC checks out of range; IC dups out of range","6/6/2023 5:25:34 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"16","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202305_UP_LysB_45cm",2023,5,24,NA,NA,31.67,2636.74964615769,"IC checks out of range; IC dups out of range","6/6/2023 5:49:29 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"17","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202305_UP_LysC_10cm",2023,5,24,NA,NA,12.9,1074.01548580468,"IC checks out of range; IC dups out of range","6/6/2023 6:10:17 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"18","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202305_UP_LysC_20cm",2023,5,24,NA,NA,21.48,1788.3606693864,"IC checks out of range; IC dups out of range","6/6/2023 6:32:17 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"19","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202305_UP_LysC_45cm",2023,5,24,NA,NA,24.69,2055.61568562151,"IC checks out of range; IC dups out of range","6/6/2023 8:20:45 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"20","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202305_TR_LysB_10cm",2023,5,18,NA,NA,39.49,3287.81949879277,"IC checks out of range; IC dups out of range","6/5/2023 3:54:24 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"21","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202305_TR_LysB_20cm",2023,5,18,NA,NA,35.49,2954.79144117892,"IC checks out of range; IC dups out of range","6/5/2023 4:18:07 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"22","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202305_TR_LysA_10cm",2023,5,19,NA,NA,19.59,1631.00491216385,"IC checks out of range; IC dups out of range","6/5/2023 11:34:35 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"23","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202305_TR_LysA_20cm",2023,5,19,NA,NA,37.58,3128.79860128216,"IC checks out of range; IC dups out of range","6/6/2023 12:01:09 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"24","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202305_TR_LysB_10cm",2023,5,19,NA,NA,18.35,1527.76621430356,"IC checks out of range; IC dups out of range","6/6/2023 12:27:53 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"25","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202305_TR_LysB_20cm",2023,5,19,NA,NA,48.85,4067.10515360919,"IC checks out of range; IC dups out of range","6/6/2023 12:54:29 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"26","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202305_TR_LysC_10cm",2023,5,19,NA,NA,18.47,1537.75705603197,"IC checks out of range; IC dups out of range","6/6/2023 1:16:00 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"27","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202305_TR_LysC_20cm",2023,5,19,NA,NA,35.87,2986.42910665224,"IC checks out of range; IC dups out of range","6/6/2023 1:42:33 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"28","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202305_TR_LysA_10cm",2023,5,23,NA,NA,38.97,3244.52585130297,"IC checks out of range; IC dups out of range","6/6/2023 8:14:30 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"29","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202305_TR_LysA_20cm",2023,5,23,NA,NA,50.95,4241.94488385647,"IC checks out of range; IC dups out of range","6/6/2023 8:38:12 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"30","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202305_TR_LysB_10cm",2023,5,23,NA,NA,26.34,2192.98975938723,"IC checks out of range; IC dups out of range","6/6/2023 9:02:01 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"31","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202305_TR_LysC_10cm",2023,5,23,NA,NA,5.794,482.391141453668,"IC checks out of range; IC dups out of range","6/6/2023 9:21:33 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"32","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202305_TR_LysC_20cm",2023,5,23,NA,NA,45.05,3750.72849887603,"IC checks out of range; IC dups out of range","6/6/2023 9:48:07 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"33","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202305_TR_LysA_10cm",2023,5,24,NA,NA,42.67,3552.57680459579,"IC checks out of range; IC dups out of range","6/6/2023 8:44:44 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"34","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202305_TR_LysA_20cm",2023,5,24,NA,NA,35.19,2929.81433685788,"IC checks out of range; IC dups out of range","6/6/2023 9:08:49 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"35","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202305_TR_LysA_45cm",2023,5,24,NA,NA,38.14,3175.4225293481,"IC checks out of range; IC dups out of range","6/6/2023 9:32:55 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"36","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202305_TR_LysB_10cm",2023,5,24,NA,NA,15.07,1254.68320706019,"IC checks out of range; IC dups out of range","6/6/2023 9:54:31 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"37","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202305_TR_LysB_20cm",2023,5,24,NA,NA,34.67,2886.52068936808,"IC checks out of range; IC dups out of range","6/6/2023 10:16:31 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"38","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202305_TR_LysB_45cm",2023,5,24,NA,NA,44.96,3743.23536757972,"IC checks out of range; IC dups out of range","6/6/2023 10:40:33 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"39","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202305_TR_LysC_10cm",2023,5,24,NA,NA,14.97,1246.35750561985,"IC checks out of range; IC dups out of range","6/6/2023 11:06:43 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"40","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202305_TR_LysC_20cm",2023,5,24,NA,NA,22.59,1880.77595537424,"IC checks out of range; IC dups out of range","6/6/2023 11:28:44 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"41","COMPASS: Synoptic","CB","SWH","TR","C",45,"SWH_202305_TR_LysC_45cm",2023,5,24,NA,NA,38.81,3231.20472899842,"IC checks out of range; IC dups out of range","6/6/2023 11:52:45 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"42","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202305_WC_LysA_10cm",2023,5,18,NA,NA,69.46,5783.03222046457,"IC checks out of range; IC dups out of range","6/5/2023 4:47:05 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"43","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202305_WC_LysA_20cm",2023,5,18,NA,NA,82.27,6849.55457497294,"IC checks out of range; IC dups out of range","6/5/2023 5:18:20 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"44","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202305_WC_LysA_45cm",2023,5,18,NA,NA,151,12571.809174923,"IC checks out of range; IC dups out of range","6/5/2023 5:43:41 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"45","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202305_WC_LysB_10cm",2023,5,18,NA,NA,72.53,6038.63125468321,"IC checks out of range; IC dups out of range","6/5/2023 6:07:36 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"46","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202305_WC_LysB_20cm",2023,5,18,NA,NA,72.22,6012.82158021813,"IC checks out of range; IC dups out of range","6/5/2023 6:31:23 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"47","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202305_WC_LysB_45cm",2023,5,18,NA,NA,130,10823.4118724503,"IC checks out of range; IC dups out of range","6/5/2023 6:56:52 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"48","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202305_WC_LysC_10cm",2023,5,18,NA,NA,55.68,4635.75056198485,"IC checks out of range; IC dups out of range","6/5/2023 7:20:32 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"49","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202305_WC_LysC_20cm",2023,5,18,NA,NA,46.22,3848.13920572808,"IC checks out of range; IC dups out of range","6/5/2023 7:44:09 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"50","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202305_WC_LysC_45cm",2023,5,18,NA,NA,79.21,6594.78811089834,"IC checks out of range; IC dups out of range","6/5/2023 8:07:52 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"51","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202305_WC_LysA_10cm",2023,5,19,NA,NA,51.24,4266.08941803347,"IC checks out of range; IC dups out of range","6/6/2023 2:06:17 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"52","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202305_WC_LysA_20cm",2023,5,19,NA,NA,49.71,4138.70618599617,"IC checks out of range; IC dups out of range","6/6/2023 2:29:59 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"53","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202305_WC_LysB_10cm",2023,5,19,NA,NA,61.1,5087.00358005162,"IC checks out of range; IC dups out of range","6/6/2023 2:53:41 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"54","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202305_WC_LysB_20cm",2023,5,19,NA,NA,70.73,5888.76862875697,"IC checks out of range; IC dups out of range","6/6/2023 3:17:20 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"55","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202305_WC_LysC_10cm",2023,5,19,NA,NA,57.51,4788.11089834318,"IC checks out of range; IC dups out of range","6/6/2023 3:41:01 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"56","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202305_WC_LysA_10cm",2023,5,23,NA,NA,63.72,5305.13695778869,"IC checks out of range; IC dups out of range","6/6/2023 10:11:51 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"57","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202305_WC_LysA_45cm",2023,5,23,NA,NA,46.1,3838.14836399967,"IC checks out of range; IC dups out of range","6/6/2023 10:40:06 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"58","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202305_WC_LysB_10cm",2023,5,23,NA,NA,66.07,5500.79094163683,"IC checks out of range; IC dups out of range","6/6/2023 11:09:47 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"59","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202305_WC_LysB_20cm",2023,5,23,NA,NA,60.74,5057.03105486637,"IC checks out of range; IC dups out of range","6/6/2023 11:39:33 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"60","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202305_WC_LysB_45cm",2023,5,23,NA,NA,47.98,3994.67155107818,"IC checks out of range; IC dups out of range","6/6/2023 12:03:21 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"61","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202305_WC_LysC_10cm",2023,5,23,NA,NA,70.68,5884.6057780368,"IC checks out of range; IC dups out of range","6/6/2023 12:35:11 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"62","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202305_WC_LysC_20cm",2023,5,23,NA,NA,85.6,7126.80043293647,"IC checks out of range; IC dups out of range","6/6/2023 1:22:57 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"63","COMPASS: Synoptic","CB","SWH","WC","C",10,"SWH_202305_WC_LysC_10cm",2023,5,24,NA,NA,45.37,3777.37074348514,"IC checks out of range; IC dups out of range","6/7/2023 12:16:39 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"64","COMPASS: Synoptic","CB","SWH","WC","C",45,"SWH_202305_WC_LysC_45cm",2023,5,24,NA,NA,68.39,5693.94721505287,"IC checks out of range; IC dups out of range","6/7/2023 12:40:31 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"65","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202305_SW_A",2023,5,18,NA,NA,20.18,1680.12655066189,"IC checks out of range; IC dups out of range","6/5/2023 9:15:31 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"66","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202305_SW_B",2023,5,18,NA,NA,19.72,1641.8283240363,"IC checks out of range; IC dups out of range","6/5/2023 9:39:07 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"67","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202305_SW_C",2023,5,18,NA,NA,15.71,1307.96769627841,"IC checks out of range; IC dups out of range","6/5/2023 9:56:38 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"68","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202305_SW_A",2023,5,19,NA,NA,17.24,1435.35092831571,"IC checks out of range; IC dups out of range","6/6/2023 4:07:45 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"69","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202305_SW_B",2023,5,19,NA,NA,19.9,1656.81458662892,"IC checks out of range; IC dups out of range","6/6/2023 4:35:10 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"70","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202305_SW_C",2023,5,19,NA,NA,20,1665.14028806927,"IC checks out of range; IC dups out of range","6/6/2023 4:58:50 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"71","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202305_SW_A",2023,5,23,NA,NA,25.52,2124.71900757639,"IC checks out of range; IC dups out of range","6/6/2023 1:47:03 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"72","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202305_SW_B",2023,5,23,NA,NA,24.51,2040.62942302889,"IC checks out of range; IC dups out of range","6/6/2023 2:11:02 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"73","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202305_SW_C",2023,5,23,NA,NA,24.73,2058.94596619765,"IC checks out of range; IC dups out of range","6/6/2023 2:35:00 PM"," The standard curve for this run was checked manually on the instrument. ",NA
"74","COMPASS: Synoptic","CB","SWH","SW","A",0,"SWH_202305_SW_A",2023,5,24,NA,NA,8.682,722.83739905087,"IC checks out of range; IC dups out of range","6/7/2023 1:01:24 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"75","COMPASS: Synoptic","CB","SWH","SW","B",0,"SWH_202305_SW_B",2023,5,24,NA,NA,8.407,699.941720089918,"IC checks out of range; IC dups out of range","6/7/2023 1:16:46 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"76","COMPASS: Synoptic","CB","SWH","SW","C",0,"SWH_202305_SW_C",2023,5,24,NA,NA,8.375,697.277495629007,"IC checks out of range; IC dups out of range","6/7/2023 1:32:18 AM"," The standard curve for this run was checked manually on the instrument. ",NA
"77","COMPASS: Synoptic","CB","SWH","UP","A",10,"SWH_202306_UPCON_LysA_10cm",2023,6,21,NA,NA,11.27,938.306552327034,"","7/27/2023 6:33:18 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"78","COMPASS: Synoptic","CB","SWH","UP","A",20,"SWH_202306_UPCON_LysA_20cm",2023,6,21,NA,NA,9.144,761.30213970527,"","7/27/2023 6:45:18 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"79","COMPASS: Synoptic","CB","SWH","UP","A",45,"SWH_202306_UPCON_LysA_45cm",2023,6,21,NA,NA,37.97,3161.26883689951,"","7/27/2023 7:02:16 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"80","COMPASS: Synoptic","CB","SWH","UP","B",10,"SWH_202306_UPCON_LysB_10cm",2023,6,21,NA,NA,8.897,740.737657147615,"","7/27/2023 7:16:35 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"81","COMPASS: Synoptic","CB","SWH","UP","B",20,"SWH_202306_UPCON_LysB_20cm",2023,6,21,NA,NA,31.48,2620.93081342103,"","7/27/2023 7:30:15 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"82","COMPASS: Synoptic","CB","SWH","UP","B",45,"SWH_202306_UPCON_LysB_45cm",2023,6,21,NA,NA,19.75,1644.3260344684,"","7/27/2023 7:42:50 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"83","COMPASS: Synoptic","CB","SWH","UP","C",10,"SWH_202306_UPCON_LysC_10cm",2023,6,21,NA,NA,4.113,342.436100241445,"blank is ≥ 25% of sample value","7/27/2023 7:53:49 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"84","COMPASS: Synoptic","CB","SWH","UP","C",20,"SWH_202306_UPCON_LysC_20cm",2023,6,21,NA,NA,6.853,570.560319706935,"","7/27/2023 8:05:27 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"85","COMPASS: Synoptic","CB","SWH","UP","C",45,"SWH_202306_UPCON_LysC_45cm",2023,6,21,NA,NA,44.91,3739.07251685955,"","7/27/2023 8:19:41 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"86","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202306_UP_LysB_10cm",2023,6,29,NA,NA,6.477,539.255682291233,"","7/27/2023 7:01:22 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"87","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202306_UP_LysC_10cm",2023,6,29,NA,NA,3.397,282.824077928565,"blank is ≥ 25% of sample value","7/27/2023 7:12:24 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"88","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202306_UP_LysC_20cm",2023,6,29,NA,NA,5.363,446.507368245775,"","7/27/2023 7:26:09 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"89","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202306_UP_LysA_20cm",2023,6,22,NA,NA,10.79,898.343185413371,"","7/27/2023 12:45:22 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"90","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202306_UP_LysA_45cm",2023,6,22,NA,NA,5.57,463.741570227292,"","7/27/2023 12:56:40 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"91","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202306_UP_LysB_10cm",2023,6,22,NA,NA,4.294,357.505619848472,"blank is ≥ 25% of sample value","7/27/2023 1:07:46 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"92","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202306_UP_LysB_20cm",2023,6,22,NA,NA,6.923,576.388310715178,"","7/27/2023 1:19:28 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"93","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202306_UP_LysB_45cm",2023,6,22,NA,NA,25.27,2103.90475397552,"","7/27/2023 1:38:24 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"94","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202306_UP_LysC_10cm",2023,6,22,NA,NA,13.42,1117.30913329448,"","7/27/2023 2:02:42 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"95","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202306_UP_LysC_20cm",2023,6,22,NA,NA,16.58,1380.40129880942,"","7/27/2023 2:17:34 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"96","COMPASS: Synoptic","CB","GWI","UP","C",45,"GWI_202306_UP_LysC_45cm",2023,6,22,NA,NA,17.27,1437.84863874781,"","7/27/2023 2:36:01 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"97","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202306_UP_LysA_10cm",2023,6,21,NA,NA,21.41,1782.53267837815,"","7/27/2023 8:38:54 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"98","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202306_UP_LysA_20cm",2023,6,21,NA,NA,33.72,2807.42652568479,"","7/27/2023 8:52:35 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"99","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202306_UP_LysA_45cm",2023,6,21,NA,NA,28.78,2396.13687453168,"","7/27/2023 9:05:57 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"100","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202306_UP_LysB_10cm",2023,6,21,NA,NA,18.1,1506.95196070269,"","7/27/2023 9:18:19 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"101","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202306_UP_LysB_20cm",2023,6,21,NA,NA,26.69,2222.12971442844,"","7/27/2023 9:34:53 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"102","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202306_UP_LysB_45cm",2023,6,21,NA,NA,22.53,1875.78053451003,"","7/27/2023 9:48:02 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"103","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202306_UP_LysC_10cm",2023,6,21,NA,NA,2.677,222.879027558072,"blank is ≥ 25% of sample value","7/28/2023 7:51:17 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"104","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202306_UP_LysC_20cm",2023,6,21,NA,NA,6.003,499.791857463991,"","7/28/2023 8:05:56 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"105","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202306_UP_LysC_45cm",2023,6,21,NA,NA,16.75,1394.55499125801,"","7/28/2023 8:23:50 AM"," The standard curve was checked manually on the instrument for this run. ",NA
"106","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202306_TR_LysA_20cm",2023,6,28,NA,NA,54.8,4562.4843893098,"","7/26/2023 9:29:24 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"107","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202306_TR_LysA_45cm",2023,6,28,NA,NA,13.74,1143.95137790359,"","7/26/2023 9:41:29 PM"," The standard curve was checked manually on the instrument for this run. ",NA
"108","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202306_TR_LysB_10cm",2023,6,28,NA,NA,33.44,2784.11456165182,"","7/26/2023 10:01:20 PM"," The standard curve was checked manually on the instrument for this run. ",NA
