"","Curve","R2","Slope","Intercept","Run_Date"
"36","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"37","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"38","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"39","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"40","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"41","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"42","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"43","Slope_CH4_low",0.999798213794911,642.201309466121,-176.619172711808,202307
"44","Slope_CH4_high",0.999531716894984,618.455103263557,11202.4079198913,202307
"45","Slope_CO2",0.999984174102933,147.173670763894,10330.3978081088,202307
"46","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"47","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"48","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"49","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"50","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"51","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"52","Slope_CH4_low",0.999097908254727,658.884137627789,-87.5645145530289,202305
"53","Slope_CH4_high",0.999990148155449,661.252311769289,176.623505846861,202305
"54","Slope_CO2",0.999997821213974,152.315444644106,8787.66721364099,202305
"55","Slope_CH4_low",0.999219195716579,636.45624931296,-247.14269356198,202306
"56","Slope_CH4_high",0.999924502155244,643.953993844174,791.804075132253,202306
"57","Slope_CO2",0.999992275667038,151.036435004478,5838.17362353354,202306
"58","Slope_CH4_low",0.999798213794911,642.201309466121,-176.619172711808,202307
"59","Slope_CH4_high",0.999531716894984,618.455103263557,11202.4079198913,202307
"60","Slope_CO2",0.999984174102933,147.173670763894,10330.3978081088,202307
"61","Slope_CH4_low",0.999788908148067,626.688449809264,-117.526879761576,202308
"62","Slope_CH4_high",0.9998984134901,644.724378059605,-856.851287871333,202308
"63","Slope_CO2",0.999972076617736,149.535893538234,13718.5313483553,202308
"64","Slope_CH4_low",0.999788908148067,626.688449809264,-117.526879761576,202309
"65","Slope_CH4_high",0.9998984134901,644.724378059605,-856.851287871333,202309
"66","Slope_CO2",0.999972076617736,149.535893538234,13718.5313483553,202309
"67","Slope_CH4_low",0.999939763569845,609.427194193753,-126.5202595614,202310
"68","Slope_CH4_high",0.999894618317495,633.835937564994,-6383.16265230452,202310
"69","Slope_CO2",0.999988799735378,143.408257771192,17487.0034098948,202310
"70","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"71","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"72","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"73","Slope_CH4_low",0.999788908148067,626.688449809264,-117.526879761576,202308
"74","Slope_CH4_high",0.9998984134901,644.724378059605,-856.851287871333,202308
"75","Slope_CO2",0.999972076617736,149.535893538234,13718.5313483553,202308
"76","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"77","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"78","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"79","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"80","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"81","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"82","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"83","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"84","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
"85","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"86","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"87","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"88","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"89","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"90","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"91","Slope_CH4_low",0.999937525305792,622.507137329306,170.936455550847,202304
"92","Slope_CH4_high",0.999905737835592,630.460071088909,-28.3700032021769,202304
"93","Slope_CO2",0.998680991397824,133.294566552901,9757.82935153584,202304
"94","Slope_CH4_low",0.999097908254727,658.884137627789,-87.5645145530289,202305
"95","Slope_CH4_high",0.999990148155449,661.252311769289,176.623505846861,202305
"96","Slope_CO2",0.999997821213974,152.315444644106,8787.66721364099,202305
"97","Slope_CH4_low",0.999219195716579,636.45624931296,-247.14269356198,202306
"98","Slope_CH4_high",0.999924502155244,643.953993844174,791.804075132253,202306
"99","Slope_CO2",0.999992275667038,151.036435004478,5838.17362353354,202306
"100","Slope_CH4_low",0.999798213794911,642.201309466121,-176.619172711808,202307
"101","Slope_CH4_high",0.999531716894984,618.455103263557,11202.4079198913,202307
"102","Slope_CO2",0.999984174102933,147.173670763894,10330.3978081088,202307
"103","Slope_CH4_low",0.999788908148067,626.688449809264,-117.526879761576,202308
"104","Slope_CH4_high",0.9998984134901,644.724378059605,-856.851287871333,202308
"105","Slope_CO2",0.999972076617736,149.535893538234,13718.5313483553,202308
"106","Slope_CH4_low",0.999788908148067,626.688449809264,-117.526879761576,202309
"107","Slope_CH4_high",0.9998984134901,644.724378059605,-856.851287871333,202309
"108","Slope_CO2",0.999972076617736,149.535893538234,13718.5313483553,202309
"109","Slope_CH4_low",0.999939763569845,609.427194193753,-126.5202595614,202310
"110","Slope_CH4_high",0.999894618317495,633.835937564994,-6383.16265230452,202310
"111","Slope_CO2",0.999988799735378,143.408257771192,17487.0034098948,202310
"112","Slope_CH4_low",0.999982496355642,617.551276492642,-110.021500165779,202311
"113","Slope_CH4_high",0.999782590133377,625.943753537891,5891.3370479937,202311
"114","Slope_CO2",0.999994779019301,138.986996194389,7748.16924022558,202311
