[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	7/23/2026 6:47:33 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 4:50:07 PM	1	1	IC	2.372	0.000	IC:0.000mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 4:52:23 PM	1	2	IC	2.530	0.000	IC:0.000mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 4:54:34 PM	1	3	IC	2.295	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 4:56:45 PM	1	4	IC	2.134	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 4:58:56 PM	1	5	IC	2.155	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:03:28 PM	1	1	IC	2.047	0.000	IC:0.000mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:05:39 PM	1	2	IC	2.280	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:07:50 PM	1	3	IC	2.198	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:10:01 PM	1	4	IC	2.198	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:14:33 PM	1	1	IC	2.098	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:16:44 PM	1	2	IC	2.193	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:18:55 PM	1	3	IC	2.176	0.000	IC:0.000mg/L	0	150	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:25:31 PM	1	1	IC	505.8	0.000	IC:0.000mg/L	0	150	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:28:44 PM	1	2	IC	507.6	0.000	IC:0.000mg/L	0	150	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:32:16 PM	1	3	IC	510.4	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_2026_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260720.cal	1.00		7/20/2026 5:36:47 PM	1	1	IC	2.787	0.000	IC:0.000mg/L	1	150	
