[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	10/28/2024 8:41:19 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:20:46 PM	1	1	IC	2.322	0.1232	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:22:57 PM	1	2	IC	2.386	0.1266	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:25:09 PM	1	3	IC	2.476	0.1314	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:29:41 PM	1	1	IC	2.087	0.1108	IC:0.1271mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:31:58 PM	1	2	IC	2.437	0.1293	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:34:14 PM	1	3	IC	2.468	0.1310	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:36:29 PM	1	4	IC	2.282	0.1211	IC:0.1271mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:41:01 PM	1	1	IC	2.220	0.1178	IC:0.1279mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:43:12 PM	1	2	IC	2.441	0.1295	IC:0.1279mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20241004.2024_10_04_17_51_12.cal	1.00		10/25/2024 2:45:23 PM	1	3	IC	2.484	0.1318	IC:0.1279mg/L	0	150	
