[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	10/21/2025 3:31:51 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:35:11 PM	1	1	IC	2.347	0.000	IC:0.000mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:37:22 PM	1	2	IC	2.151	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:39:33 PM	1	3	IC	2.188	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:41:44 PM	1	4	IC	2.009	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:46:16 PM	1	1	IC	1.791	0.000	IC:0.000mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:48:27 PM	1	2	IC	2.028	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:50:38 PM	1	3	IC	1.954	0.000	IC:0.000mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:52:49 PM	1	4	IC	1.965	0.000	IC:0.000mg/L	0	150	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 6:59:04 PM	1	1	IC	120.7	0.000	IC:0.000mg/L	0	150	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240528.cal	1.00		5/28/2024 7:01:35 PM	1	2	IC	119.9	0.000	IC:0.000mg/L	0	150	
