[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	10/21/2025 3:44:52 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:30:45 AM	1	1	IC	1.069	1.221	IC:1.217mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:32:56 AM	1	2	IC	1.030	1.218	IC:1.217mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:35:07 AM	1	3	IC	0.7744	1.202	IC:1.217mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:37:18 AM	1	4	IC	0.8238	1.205	IC:1.217mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:39:29 AM	1	5	IC	0.9416	1.213	IC:1.217mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:44:00 AM	1	1	IC	0.9553	1.214	IC:1.208mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:46:11 AM	1	2	IC	1.029	1.218	IC:1.208mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:48:22 AM	1	3	IC	0.8247	1.205	IC:1.208mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:50:33 AM	1	4	IC	0.8328	1.206	IC:1.208mg/L	0	150	
Unknown	IC	Chk_Std_40mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 11:57:28 AM	1	1	IC	587.1	37.98	IC:37.92mg/L	0	150	
Unknown	IC	Chk_Std_40mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:01:26 PM	1	2	IC	587.8	38.03	IC:37.92mg/L	0	150	
Unknown	IC	Chk_Std_40mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:04:53 PM	1	3	IC	583.1	37.73	IC:37.92mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:09:24 PM	1	1	IC	1.203	1.229	IC:1.205mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:11:35 PM	1	2	IC	0.8296	1.206	IC:1.205mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:13:46 PM	1	3	IC	0.7815	1.203	IC:1.205mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:15:57 PM	1	4	IC	0.8353	1.206	IC:1.205mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20240728.2024_07_28_12_47_21.cal	1.00		7/29/2024 12:20:28 PM	1	1	IC	0.9971	1.216	IC:1.215mg/L	0	150	
