"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202306_SW_A",2023,6,27,NA,NA,0.00875,0.624701035932804,"bdl","NOx dups out of range",0.095397,6.8108119685579,"Within_Range","",0.087977,2.84037179597364,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"2","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202306_SW_B",2023,6,27,NA,NA,0.01138,0.812468318733178,"bdl","NOx dups out of range",0.151317,10.8031870461993,"Within_Range","",0.08416,2.71713846061063,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"3","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202306_SW_C",2023,6,27,NA,NA,0.009329,0.666038395910529,"bdl","NOx dups out of range",0.103968,7.42273340615563,"Within_Range","",0.081686,2.63726440462737,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"4","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202306_TR_LysA_20cm",2023,6,28,NA,NA,0.003394,0.242312607537821,"bdl","NOx dups out of range",0.537208,38.3536450413017,"Within_Range","",0.003856,0.124492465590715,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"5","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202306_TR_LysA_45cm",2023,6,28,NA,NA,0.003539,0.252664796133279,"bdl","NOx dups out of range",0.093615,6.68358714043993,"Within_Range","",0.003461,0.111739736361376,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"6","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202306_TR_LysB_10cm",2023,6,28,NA,NA,0.004807,0.343192900540456,"bdl","NOx dups out of range",0.386439,27.5895821285528,"Within_Range","",0.004966,0.160329248994681,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"7","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202306_TR_LysB_20cm",2023,6,28,NA,NA,0.00559,0.399094718955928,"bdl","NOx dups out of range",0.878852,62.745114837899,"Within_Range","",0.005725,0.184833860349285,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"8","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202306_TR_LysB_45cm",2023,6,28,NA,NA,0.00714,0.509756045321168,"bdl","NOx dups out of range",0.059664,4.25967572661655,"Within_Range","",0.005003,0.16152380844148,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"9","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202306_TR_LysC_10cm",2023,6,28,NA,NA,0.008311,0.593358892530004,"bdl","NOx dups out of range",0.240109,17.1424389756331,"Within_Range","",0.010787,0.348262506827553,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
"10","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202306_TR_LysC_20cm",2023,6,28,NA,NA,0.024264,1.73231382124269,"bdl","NOx dups out of range",0.621067,44.3407083752775,"Within_Range","",0.034589,1.11671937041422,"Within_Range","","20240114","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.
  NOx duplicates are out of range due to sample concentrations bdl.",""
