[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	SJW	
Date/Time	6/29/2022 7:16:41 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5726	0.1867	mg/L	1	6/27/2022 4:59:29 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5654	0.2064	mg/L	2	6/27/2022 5:13:48 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5644	0.1971	mg/L	3	6/27/2022 5:30:09 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5689	0.1892	mg/L	4	6/27/2022 5:52:03 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5611	0.1964	mg/L	5	6/27/2022 6:05:54 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5864	0.1915	mg/L	6	6/27/2022 6:24:38 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.4834	0.2108	mg/L	7	6/27/2022 6:43:51 PM	
Unknown	NPOC/TN	DI From Vial  DI	Untitled					0.5752	0.1867	mg/L	8	6/27/2022 7:08:34 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3126	0.1982	mg/L	0	6/27/2022 7:24:25 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4008	0.1867	mg/L	0	6/27/2022 7:40:25 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3917	0.1983	mg/L	0	6/27/2022 7:57:51 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4927	0.1944	mg/L	0	6/27/2022 8:14:22 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3746	0.1930	mg/L	0	6/27/2022 8:31:06 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4478	0.1959	mg/L	0	6/27/2022 8:48:31 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4509	0.1936	mg/L	0	6/27/2022 9:05:08 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3740	0.2040	mg/L	0	6/27/2022 9:22:41 PM	
Unknown	NPOC/TN	DI 	Untitled					0.2678	0.1906	mg/L	0	6/27/2022 9:37:58 PM	
Unknown	NPOC/TN	DI 	Untitled					0.2527	0.1985	mg/L	0	6/27/2022 9:54:48 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3082	0.2004	mg/L	0	6/27/2022 10:11:23 PM	
Unknown	NPOC/TN	DI 	Untitled					0.2883	0.1930	mg/L	0	6/27/2022 10:24:49 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3933	0.1868	mg/L	0	6/27/2022 10:40:31 PM	
Unknown	NPOC/TN	DI 	Untitled					0.2445	0.2021	mg/L	0	6/27/2022 10:51:51 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4231	0.2023	mg/L	0	6/27/2022 11:03:49 PM	
Unknown	NPOC/TN	DI 	Untitled					0.4101	0.2123	mg/L	0	6/27/2022 11:20:27 PM	
Unknown	NPOC/TN	DI 	Untitled					0.2957	0.1933	mg/L	0	6/27/2022 11:31:12 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3954	0.1981	mg/L	0	6/27/2022 11:47:25 PM	
Unknown	NPOC/TN	DI 	Untitled					0.3066	0.2011	mg/L	0	6/28/2022 12:04:05 AM	
Unknown	NPOC/TN	DI 	Untitled					0.3670	0.1928	mg/L	0	6/28/2022 12:17:35 AM	
Unknown	NPOC/TN	DI 	Untitled					0.6166	0.2036	mg/L	0	6/28/2022 12:34:10 AM	
Unknown	NPOC/TN	DI 	Untitled					0.3654	0.1919	mg/L	0	6/28/2022 12:49:39 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.433	1.300	mg/L	9	6/28/2022 1:12:38 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.512	1.252	mg/L	10	6/28/2022 1:37:06 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.505	1.286	mg/L	11	6/28/2022 2:00:56 AM	
Unknown	NPOC/TN	DI From Vial  	Untitled					0.6493	0.1962	mg/L	12	6/28/2022 2:20:39 AM	
Unknown	NPOC/TN	DI From Vial  	Untitled					0.6529	0.1951	mg/L	13	6/28/2022 2:40:02 AM	
Standard	NPOC	Untitled	Untitled					80.00		mg/L	14, 15, 16, 17, 18, 19, 20	6/28/2022 5:02:22 AM	
Standard	TN	Untitled	Untitled						3.000	mg/L	21, 22, 23, 24, 25, 26	6/28/2022 6:51:09 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.519	1.090	mg/L	27	6/28/2022 7:15:06 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.507	1.047	mg/L	28	6/28/2022 7:34:56 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.519	1.062	mg/L	29	6/28/2022 7:58:31 AM	
Unknown	NPOC/TN	Blank 1	Untitled					0.5611	0.05668	mg/L	0	6/28/2022 8:42:28 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					1.297	1.041	mg/L	30	6/28/2022 9:05:44 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysB_10cm	Untitled					43.09	1.329	mg/L	32	6/28/2022 9:25:46 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysC_10cm	Untitled					70.16	3.731	mg/L	33	6/28/2022 9:45:12 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysA_20cm	Untitled					31.34	1.992	mg/L	34	6/28/2022 10:03:31 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysB_20cm	Untitled					22.18	0.9085	mg/L	35	6/28/2022 10:21:38 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysC_20cm	Untitled					36.96	1.495	mg/L	36	6/28/2022 10:40:49 AM	
Unknown	NPOC/TN	20220607_GWI_UP_LysA_45cm	Untitled					25.00	0.7528	mg/L	37	6/28/2022 11:08:51 AM	
