[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	8/2/2023 11:31:30 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	DI	Untitled			1.258				mg/L	0	7/28/2023 6:46:45 PM	
Unknown	IC	DI	Untitled			1.245				mg/L	0	7/28/2023 6:55:39 PM	
Unknown	IC	DI	Untitled			1.247				mg/L	0	7/28/2023 7:08:55 PM	
Unknown	IC	DI_Bubbled	Untitled			1.120				mg/L	1	7/28/2023 7:21:55 PM	
Unknown	IC	Std_Chk_40ppm	Untitled			38.77				mg/L	2	7/28/2023 7:35:59 PM	
Unknown	IC	DI	Untitled			1.232				mg/L	0	7/28/2023 7:49:21 PM	
Unknown	IC	DI	Untitled			1.233				mg/L	0	7/28/2023 7:58:14 PM	
Standard	IC	CalCurve_C	Untitled			200.0				mg/L	3, 4, 5, 6, 7, 8, 9, 10	7/28/2023 9:46:58 PM	
Unknown	IC	DI	Untitled			1.578				mg/L	0	7/28/2023 10:00:32 PM	
Unknown	IC	DI	Untitled			1.567				mg/L	0	7/28/2023 10:09:25 PM	
Unknown	IC	CRM_191	Untitled			21.69				mg/L	11	7/28/2023 10:22:45 PM	
Unknown	IC	CRM_191_0948	Untitled			22.11				mg/L	12	7/28/2023 10:36:13 PM	
Unknown	IC	CRM_191_0948	Untitled			21.85				mg/L	13	7/28/2023 10:50:11 PM	
Unknown	IC	CRM_191_0948	Untitled			22.39				mg/L	14	7/28/2023 11:03:40 PM	
Unknown	IC	DI	Untitled			1.557				mg/L	0	7/28/2023 11:16:57 PM	
Unknown	IC	DIC_DK_20230712_0945	Untitled			17.07				mg/L	15	7/28/2023 11:30:48 PM	
Unknown	IC	DIC_DK_20230712_0135	Untitled			17.44				mg/L	16	7/28/2023 11:45:30 PM	
Unknown	IC	DIC_KPM_20230713_1530	Untitled			27.32				mg/L	17	7/29/2023 12:12:04 AM	
Unknown	IC	DIC_DK_20230714_0950	Untitled			14.02				mg/L	18	7/29/2023 12:39:44 AM	
Unknown	IC	DIC_DK_20230714_1457	Untitled			10.01				mg/L	19	7/29/2023 1:03:29 AM	
Unknown	IC	DIC_DK_20230714_0945	Untitled			8.159				mg/L	20	7/29/2023 1:25:30 AM	
Unknown	IC	DIC_DK_20230713_1012	Untitled			8.391				mg/L	21	7/29/2023 1:45:36 AM	
Unknown	IC	DIC_KPM_20230713_1530	Untitled			3.956				mg/L	22	7/29/2023 2:06:16 AM	
Unknown	IC	DIC_KPM_20230714_1040	Untitled			4.249				mg/L	23	7/29/2023 2:26:52 AM	
Unknown	IC	DIC_KPM_20230714_1544	Untitled			3.471				mg/L	24	7/29/2023 2:43:46 AM	
Unknown	IC	DIC_KPM_20230712_1051	Untitled			2.227				mg/L	25	7/29/2023 3:01:24 AM	
Unknown	IC	DIC_KPM_20230713_1115	Untitled			3.583				mg/L	26	7/29/2023 3:21:17 AM	
Unknown	IC	DIC_DK_20230713_1445	Untitled			1.598				mg/L	27	7/29/2023 3:36:53 AM	
Unknown	IC	DIC_KPM_20230714_1040	Untitled			3.695				mg/L	28	7/29/2023 3:57:17 AM	
Unknown	IC	DIC_KPM_20230714_1544	Untitled			3.541				mg/L	29	7/29/2023 4:15:50 AM	
Unknown	IC	DIC_KPM_20230712_1051	Untitled			2.301				mg/L	30	7/29/2023 4:33:05 AM	
Unknown	IC	DIC_KPM_20230713_1115	Untitled			3.403				mg/L	31	7/29/2023 4:52:05 AM	
Unknown	IC	DIC_DK_20230713_1445	Untitled			1.600				mg/L	32	7/29/2023 5:05:42 AM	
Unknown	IC	DIC_DK_20230714_0950	Untitled			1.709				mg/L	33	7/29/2023 5:22:21 AM	
Unknown	IC	DIC_DK_20230714_1457	Untitled			1.623				mg/L	34	7/29/2023 5:36:14 AM	
Unknown	IC	DI	Untitled			1.489				mg/L	0	7/29/2023 5:47:43 AM	
Unknown	IC	DI_Bubbled	Untitled			1.422				mg/L	35	7/29/2023 5:58:35 AM	
Unknown	IC	Chk_Std_40ppm	Untitled			1.452				mg/L	36	7/29/2023 6:13:52 AM	
Unknown	IC	DI	Untitled			1.498				mg/L	0	7/29/2023 6:25:06 AM	
Unknown	IC	GCW_202307_TR_LysA_20cm	Untitled			32.08				mg/L	37	7/29/2023 6:48:57 AM	
Unknown	IC	GCW_202307_TR_LysA_45cm	Untitled			19.29				mg/L	38	7/29/2023 7:10:50 AM	
Unknown	IC	GCW_202307_TR_LysB_10cm	Untitled			32.06				mg/L	39	7/29/2023 7:26:18 AM	
Unknown	IC	GCW_202307_TR_LysB_10cmdup	Untitled			30.69				mg/L	40	7/29/2023 7:48:33 AM	
Unknown	IC	GCW_202307_TR_LysC_10cm	Untitled			11.51				mg/L	41	7/29/2023 8:04:12 AM	
Unknown	IC	GCW_202307_TR_LysC_20cm	Untitled			48.38				mg/L	42	7/29/2023 8:30:46 AM	
Unknown	IC	GCW_202307_WC_LysA_10cm	Untitled			41.26				mg/L	43	7/29/2023 8:58:24 AM	
Unknown	IC	GCW_202307_WC_LysA_20cm	Untitled			29.99				mg/L	44	7/29/2023 9:25:48 AM	
