[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	10/1/2023 2:39:40 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					0.000	0.01575	mg/L	0	9/27/2023 12:03:16 PM	
Unknown	NPOC/TN	Di	Untitled					0.000	0.00803	mg/L	0	9/27/2023 12:22:02 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					0.000	1.971	mg/L	1	9/27/2023 12:41:24 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.01211	mg/L	0	9/27/2023 1:00:23 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.02995	mg/L	0	9/27/2023 1:23:12 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.00212	mg/L	0	9/27/2023 1:38:10 PM	
Standard	NPOC	CalCurve_C	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	9/27/2023 3:45:19 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.00009	mg/L	0	9/28/2023 8:25:27 AM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.06670	mg/L	0	9/28/2023 8:44:57 AM	
Standard	TN	CalCurve_N	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	9/28/2023 10:55:51 AM	
Unknown	NPOC/TN	DI	Untitled					0.000	-0.00793	mg/L	0	9/28/2023 11:15:03 AM	
Unknown	NPOC/TN	DI	Untitled					0.000	-0.00615	mg/L	0	9/28/2023 11:29:57 AM	
Unknown	NPOC/TN	DI	Untitled					0.000	-0.00364	mg/L	0	9/28/2023 11:42:33 AM	
Standard	NPOC	CalCurve_C	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	9/28/2023 2:16:42 PM	
Unknown	NPOC/TN	DI	Untitled					0.4971	-0.01071	mg/L	0	9/28/2023 2:36:09 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					49.77	1.923	mg/L	17	9/28/2023 3:08:03 PM	
Unknown	NPOC/TN	DI	Untitled					0.4719	-0.01146	mg/L	0	9/28/2023 3:26:51 PM	
Unknown	NPOC/TN	1_202309_SWH_UPCON_LysA_10cm	Untitled					10.84	-0.01059	mg/L	18	9/28/2023 3:52:33 PM	
Unknown	NPOC/TN	2_202309_SWH_UPCON_LysA_20cm	Untitled					9.822	0.4567	mg/L	19	9/28/2023 4:18:33 PM	
Unknown	NPOC/TN	3_202309_SWH_UPCON_LysA_45cm	Untitled					21.60	0.7413	mg/L	20	9/28/2023 4:45:27 PM	
Unknown	NPOC/TN	4_202309_SWH_UPCON_LysB_10cm	Untitled					28.29	0.8795	mg/L	21	9/28/2023 5:11:49 PM	
Unknown	NPOC/TN	5_202309_SWH_UPCON_LysB_20cm	Untitled					13.73	0.5076	mg/L	22	9/28/2023 5:37:24 PM	
Unknown	NPOC/TN	6_202309_SWH_UPCON_LysB_45cm	Untitled					50.43	1.489	mg/L	23	9/28/2023 6:04:52 PM	
