,1,2,3,4,5,6,7,8,9,10,11,12
A,0.052,0.055,0.053,0.058,0.058,0.058,0.304,0.296,0.278,0.486,0.455,0.435
B,0.16,0.123,0.145,0.062,0.07,0.063,0.06,0.057,0.055,1.168,1.124,1.224
C,0.202,0.193,0.224,0.665,0.577,0.546,0.261,0.288,0.263,0.065,0.063,0.062
D,0.367,0.391,0.471,0.059,0.059,0.057,0.452,0.359,0.367,0.111,0.106,0.1
E,0.862,0.837,0.742,0.058,0.059,0.06,0.282,0.319,0.371,0.386,0.528,0.341
F,1.293,1.22,1.267,0.382,0.281,0.402,0.622,0.881,0.697,0.059,0.055,0.059
G,1.149,1.18,1.234,0.056,0.06,0.059,1.584,2.114,1.815,0.061,0.063,0.06
H,1.173,1.093,1.142,0.055,0.062,0.055,0.116,0.127,0.121,0.729,0.695,0.789
,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,Std 0,Std 0,Std 0,1,1,1,9,9,9,14,14,14
B,Std 1,Std 1,Std 1,2,2,2,ChkStd 0,ChkStd 0,ChkStd 0,15,15,15
C,Std 2,Std 2,Std 2,3,3,3,9 Dup,9 Dup,9 Dup,16,16,16
D,Std 3,Std 3,Std 3,4,4,4,ChkStd 3,ChkStd 3,ChkStd 3,1 Spike,1 Spike,1 Spike
E,Std 4,Std 4,Std 4,5,5,5,10,10,10,10 Spike,10 Spike,10 Spike
F,Std 5,Std 5,Std 5,6,6,6,11,11,11,ChkStd 0,ChkStd 0,ChkStd 0
G,MC: 10ppt S5,MC: 10ppt S5,MC: 10ppt S5,7,7,7,12,12,12,16 Dup,16 Dup,16 Dup
H,MC: 20ppt S5,MC: 20ppt S5,MC: 20ppt S5,8,8,8,13,13,13,ChkStd 4,ChkStd 4,ChkStd 4
,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,1,1,1,1,1,1,1,1,1,1,1,1
B,1,1,1,1,1,1,1,1,1,1,1,1
C,1,1,1,1,1,1,1,1,1,1,1,1
D,1,1,1,1,1,1,1,1,1,1,1,1
E,1,1,1,1,1,1,1,1,1,1,1,1
F,1,1,1,1,1,1,1,1,1,1,1,1
G,1,1,1,1,1,1,1,1,1,1,1,1
H,1,1,1,1,1,1,1,1,1,1,1,1
