"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_runtime","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","SWH","UP","A",10,"202409_SWH_UP_LysA_10cm",2024,9,24,"14:39","EDT",7.115,592.373657480643,"","10/5/2024 7:48:47 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"2","COMPASS: Synoptic","CB","SWH","UP","A",20,"202409_SWH_UP_LysA_20cm",2024,9,24,"14:45","EDT",15.56,1295.47914411789,"","10/5/2024 8:02:31 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"3","COMPASS: Synoptic","CB","SWH","UP","A",45,"202409_SWH_UP_LysA_45cm",2024,9,24,"14:50","EDT",33.97,2828.24077928566,"","10/5/2024 8:20:34 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"4","COMPASS: Synoptic","CB","SWH","UP","B",20,"202409_SWH_UP_LysB_20cm",2024,9,24,"15:00","EDT",26.25,2185.49662809092,"","10/5/2024 8:34:49 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"5","COMPASS: Synoptic","CB","SWH","UP","C",10,"202409_SWH_UP_LysC_10cm",2024,9,24,"15:10","EDT",5.596,465.906252601782,"blank is ≥ 25% of sample value","10/5/2024 8:53:07 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"6","COMPASS: Synoptic","CB","SWH","UP","C",20,"202409_SWH_UP_LysC_20cm",2024,9,24,"15:15","EDT",28.12,2341.18724502539,"","10/5/2024 9:10:43 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"7","COMPASS: Synoptic","CB","SWH","UP","C",45,"202409_SWH_UP_LysC_45cm",2024,9,24,"15:29","EDT",27.59,2297.06102739156,"","10/5/2024 9:24:53 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"8","COMPASS: Synoptic","CB","GWI","UP","A",20,"202409_GWI_UP_LysA_20cm",2024,9,26,"12:50","EDT",17.37,1446.17434018816,"","10/5/2024 5:37:22 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"9","COMPASS: Synoptic","CB","GWI","UP","B",10,"202409_GWI_UP_LysB_10cm",2024,9,26,"13:00","EDT",9.99,831.7375738906,"","10/5/2024 5:50:40 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"10","COMPASS: Synoptic","CB","GWI","UP","B",20,"202409_GWI_UP_LysB_20cm",2024,9,26,"13:05","EDT",20.23,1684.28940138207,"","10/5/2024 6:04:41 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"11","COMPASS: Synoptic","CB","GWI","UP","B",45,"202409_GWI_UP_LysB_45cm",2024,9,26,"13:10","EDT",18.3,1523.60336358338,"","10/5/2024 6:18:35 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"12","COMPASS: Synoptic","CB","GWI","UP","C",20,"202409_GWI_UP_LysC_20cm",2024,9,26,"13:20","EDT",28.51,2373.65748064274,"","10/5/2024 6:36:21 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"13","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202409_SWH_SWAMP_LysA_10cm",2024,9,24,"15:36","EDT",23.46,1953.20955790525,"","10/5/2024 9:38:48 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"14","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202409_SWH_SWAMP_LysA_20cm",2024,9,24,"15:40","EDT",28.31,2357.00607776205,"","10/5/2024 9:53:12 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"15","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"202409_SWH_SWAMP_LysA_45cm",2024,9,24,"15:45","EDT",26.82,2232.95312630089,"","10/5/2024 10:07:23 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"16","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202409_SWH_SWAMP_LysB_10cm",2024,9,24,"15:50","EDT",20.53,1709.26650570311,"","10/5/2024 11:01:54 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"17","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"202409_SWH_SWAMP_LysB_45cm",2024,9,24,"16:00","EDT",27.77,2312.04728998418,"","10/5/2024 11:16:15 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"18","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202409_SWH_SWAMP_LysC_10cm",2024,9,24,"16:05","EDT",18.48,1538.58962617601,"","10/5/2024 11:30:01 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"19","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202409_SWH_SWAMP_LysC_20cm",2024,9,24,"16:10","EDT",15.25,1269.66946965282,"","10/5/2024 11:43:42 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"20","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202409_SWH_SWAMP_LysC_45cm",2024,9,24,"16:22","EDT",15.93,1326.28423944717,"","10/5/2024 11:57:22 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"21","COMPASS: Synoptic","CB","GCW","TR","A",20,"202409_GCW_TR_LysA_20cm",2024,9,11,"13:23","EDT",10.74,894.180334693198,"","10/4/2024 8:52:54 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water "
"22","COMPASS: Synoptic","CB","GCW","TR","A",45,"202409_GCW_TR_LysA_45cm",2024,9,11,"13:23","EDT",28.43,2366.99691949047,"","10/4/2024 9:07:20 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water "
"23","COMPASS: Synoptic","CB","GCW","TR","B",20,"202409_GCW_TR_LysB_20cm",2024,9,11,"13:29","EDT",12.93,1076.51319623678,"","10/4/2024 9:20:58 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water "
"24","COMPASS: Synoptic","CB","GCW","TR","B",10,"202409_GCW_TR_LysB_10cm",2024,9,11,"13:29","EDT",3.44,286.404129547914,"blank is ≥ 25% of sample value","10/4/2024 10:16:41 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water "
"25","COMPASS: Synoptic","CB","GCW","TR","C",20,"202409_GCW_TR_LysC_20cm",2024,9,11,"13:34","EDT",4.742,394.804762301224,"blank is ≥ 25% of sample value","10/4/2024 10:29:03 PM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water "
"26","COMPASS: Synoptic","CB","MSM","TR","A",10,"202409_MSM_TR_LysA_10cm",2024,9,12,"12:51","EDT",12.9,1074.01548580468,"","10/5/2024 3:32:21 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"27","COMPASS: Synoptic","CB","MSM","TR","A",20,"202409_MSM_TR_LysA_20cm",2024,9,12,"12:51","EDT",32.52,2707.51810840063,"","10/5/2024 3:50:29 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"28","COMPASS: Synoptic","CB","MSM","TR","B",10,"202409_MSM_TR_LysB_10cm",2024,9,12,"13:06","EDT",27.23,2267.08850220631,"","10/5/2024 4:04:35 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
"29","COMPASS: Synoptic","CB","MSM","TR","B",20,"202409_MSM_TR_LysB_20cm",2024,9,12,"13:06","EDT",42,3496.79460494547,"","10/5/2024 4:19:42 AM","There is one sample: 202409_GWI_TR_LysA_45cm that is not in the metadata and 
    There were no other samples collected from that lysimeter, so it cannot be that sample. 
    There are two other lysimeters that could have yielded this sample, but no way to tell so 
    we will remove this sample from the analysis - this is done in this code.",""
