"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","SWH","WC","A",10,"SWH_202409_WC_LysA_10cm",2024,9,25,"10:53","EDT",0.015645,1.11696545224785,"bdl","",0.038906,2.77767068617162,"Within_Range","",0.0443,1.43024279711325,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"2","COMPASS: Synoptic","CB","SWH","SWAMP",NA,NA,"SWH_202410_SWAMP_LycC_45cm",NA,NA,NA,NA,NA,0.010363,0.739860209756759,"bdl","",1.147472,81.9230796690156,"Within_Range","",0.004984,0.160910386022854,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",NA
"3","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202410_SWAMP_LysA_10cm",2024,10,22,"14:08","EDT",0,0,"bdl","",0.802392,57.2862986999079,"Within_Range","",0.015136,0.488671669912102,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"4","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202410_SWAMP_LysA_20cm",2024,10,22,"14:08","EDT",0.006479,0.462564344206701,"bdl","",1.130388,80.7033776692583,"Within_Range","",0.011603,0.374607385438036,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"5","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202410_SWAMP_LysA_45cm",2024,10,22,"14:08","EDT",0.007108,0.507471424389756,"bdl","",0.922764,65.8801859110283,"Within_Range","",0.014227,0.459324249989394,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"6","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202410_SWAMP_LysB_10cm",2024,10,22,"14:30","EDT",0.014509,1.03586140918275,"bdl","",1.163168,83.0436862358728,"Within_Range","",0.014579,0.470688707429211,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"7","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202410_SWAMP_LysB_20cm",2024,10,22,"14:30","EDT",0.010562,0.754067696173974,"bdl","",0.921757,65.8082917460929,"Within_Range","",0.024523,0.791734630104021,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"8","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202410_SWAMP_LysB_45cm",2024,10,22,"14:30","EDT",0.002121,0.151427531110112,"bdl","",0.365666,26.1065061720462,"Within_Range","",0.102691,3.31541903111414,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"9","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202410_SWAMP_LysC_10cm",2024,10,22,"13:52","EDT",0.004812,0.343549872560989,"bdl","",0.39253,28.0244454439661,"Within_Range","",0.004359,0.140732016989089,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
"10","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202410_SWAMP_LysC_20cm",2024,10,22,"13:52","EDT",0.002013,0.143716935466598,"bdl","",1.064663,76.0109804593516,"Within_Range","",0.005968,0.192679210229613,"Within_Range","","07/01/2025","Nitrate and nitrite reduction efficiency is okay, graph off 
  because only one run for this month. 
  Performance check for NOx looks like DI was run instead of the peCheck.
  ** Something up with the phosphate on this run... needs looked at. ",""
