"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202407_TR_LYSA_20CM",2024,7,16,"","",2.2106,0.0689519650655022,"Within_Range","SO4 checks perc diff out of range",6.2394,0.176005641748942,"Within_Range","",0.0113005958,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"2","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202407_TR_LYSA_45CM",2024,7,16,"","",4.8468,0.15117903930131,"Within_Range","SO4 checks perc diff out of range",9.846,0.277743300423131,"Within_Range","",0.017817722,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"3","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202407_TR_LYSB_10CM",2024,7,16,"","",36.0849,1.12554273237679,"Within_Range","SO4 checks perc diff out of range",31.9797,0.902107193229901,"Within_Range","",0.0578133179,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"4","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202407_TR_LYSB_20CM",2024,7,16,"","",5.3744,0.167635683094198,"Within_Range","SO4 checks perc diff out of range",6.3811,0.180002820874471,"Within_Range","",0.0115566477,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"5","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202407_TR_LYSB_45CM",2024,7,16,"","",2.3899,0.074544603867748,"Within_Range","SO4 checks perc diff out of range",13.4456,0.379283497884344,"Within_Range","",0.0243221992,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"6","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202407_TR_LYSC_20CM",2024,7,16,"","",7.7159,0.240670617592015,"Within_Range","SO4 checks perc diff out of range",16.6779,0.470462623413258,"Within_Range","",0.0301629653,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"7","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202407_TR_LYSC_45CM",2024,7,16,"","",2.288,0.0713661883967561,"Within_Range","SO4 checks perc diff out of range",99.6559,2.81116784203103,"Within_Range","",0.1801042113,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"8","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202407_WC_LYSA_10CM",2024,7,16,"","",679.2859,21.187956955708,"Within_Range","SO4 checks perc diff out of range",5616.6849,158.439630465444,"Within_Range","",10.1493756143,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"9","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202407_WC_LYSA_20CM",2024,7,16,"","",523.8194,16.3387211478478,"Within_Range","SO4 checks perc diff out of range",5354.9375,151.056064880113,"Within_Range","",9.6763980625,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"10","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202407_WC_LYSA_45CM",2024,7,16,"","",128.3735,4.00416406737367,"Within_Range","SO4 checks perc diff out of range",5769.1193,162.739613540197,"Within_Range","",10.4248245751,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"11","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202407_WC_LYSB_10CM",2024,7,16,"","",367.7099,11.4694291952589,"Within_Range","SO4 checks perc diff out of range",4052.2577,114.309102961918,"Within_Range","",7.3224556639,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
