"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202409_UP_LYSB_45CM",2024,9,12,"13:45","EDT",193.8698,6.0470929507174,"Within_Range","",2096.488,59.1392947813822,"Within_Range","",3.788379816,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"2","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202409_TR_LYSA_10CM",2024,9,12,"12:51","EDT",1178.3199,36.7535839051778,"adl","",8760.0321,247.109509167842,"Within_Range","",15.8294040047,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"3","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202409_TR_LYSA_20CM",2024,9,12,"12:51","EDT",665.1574,20.7472676232065,"Within_Range","",5576.1291,157.2956022567,"Within_Range","",10.0760912837,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"4","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202409_TR_LYSA_45CM",2024,9,12,"12:51","EDT",564.0824,17.5945851528384,"Within_Range","",4883.0726,137.745348377997,"Within_Range","",8.8237381882,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"5","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202409_TR_LYSB_10CM",2024,9,12,"13:06","EDT",1086.7584,33.8976419213974,"adl","",7871.7468,222.052095909732,"Within_Range","",14.2242724676,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"6","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202409_TR_LYSB_20CM",2024,9,12,"13:06","EDT",558.9277,17.4338022457891,"Within_Range","",5895.3789,166.301238363893,"Within_Range","",10.6529756723,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"7","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202409_TR_LYSB_45CM",2024,9,12,"13:06","EDT",435.6498,13.5885776668746,"Within_Range","",5637.3906,159.023712270804,"Within_Range","",10.1867908142,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"8","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202409_TR_LYSC_10CM",2024,9,12,"13:14","EDT",1244.6733,38.823247036806,"adl","",9276.7225,261.684696755994,"Within_Range","",16.7630635575,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"9","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202409_TR_LYSC_20CM",2024,9,12,"13:14","EDT",647.7744,20.2050655021834,"Within_Range","",6532.4992,184.2736022567,"Within_Range","",11.8042520544,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"10","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202409_TR_LYSC_45CM",2024,9,12,"13:14","EDT",587.7043,18.3313880224579,"Within_Range","",5729.2145,161.613949224259,"Within_Range","",10.3527166015,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"11","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202409_WC_LYSA_10CM",2024,9,12,"11:41","EDT",935.415,29.177011852776,"Within_Range","",8316.0244,234.584609308886,"Within_Range","",15.0270820908,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"12","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202409_WC_LYSA_20CM",2024,9,12,"11:41","EDT",806.4952,25.155807860262,"Within_Range","",8064.0235,227.475980253879,"Within_Range","",14.5717164645,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"13","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202409_WC_LYSA_45CM",2024,9,12,"11:41","EDT",53.4643,1.66763256394261,"Within_Range","",9327.341,263.112581100141,"Within_Range","",16.854531187,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"14","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202409_WC_LYSB_10CM",2024,9,12,"11:54","EDT",794.6301,24.7857174048659,"Within_Range","",8158.3539,230.136922425952,"Within_Range","",14.7421714973,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"15","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202409_WC_LYSB_20CM",2024,9,12,"11:54","EDT",731.6691,22.8218683718029,"Within_Range","",7872.3286,222.068507757405,"Within_Range","",14.2253237802,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"16","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202409_WC_LYSC_20CM",2024,9,12,"11:35","EDT",521.4181,16.2638209606987,"Within_Range","",7717.0858,217.689303244006,"Within_Range","",13.9448000406,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"17","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202409_WC_LYSC_45CM",2024,9,12,"11:35","EDT",123.5642,3.8541547099189,"Within_Range","",8868.7967,250.177622002821,"Within_Range","",16.0259416369,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
"18","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202409_SW_A",2024,9,12,"11:15","EDT",1006.0676,31.3807735495945,"Within_Range","",7522.6511,212.204544428773,"Within_Range","",13.5934565377,"2025-05-29","3 samples were above the highest standard: 
  2_MSM_202409_TR_LysA_10cm, 5_MSM_202409_TR_LysB_10cm, 8_MSM_202409_TR_LysC_10cm
  ",""
