[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	SJW	
Date/Time	9/9/2022 2:47:42 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	Cond_Blank1	Untitled			0.2404				mg/L	0	9/8/2022 10:28:05 AM	
Unknown	IC	Cond_Blank2	Untitled			0.2365				mg/L	0	9/8/2022 10:39:17 AM	
Unknown	IC	Cond_Blank3	Untitled			0.2348				mg/L	0	9/8/2022 10:50:26 AM	
Unknown	IC	Blank1	Untitled			0.07654				mg/L	1	9/8/2022 11:01:14 AM	
Unknown	IC	Chk_10mgL_DIC	Untitled			10.66				mg/L	2	9/8/2022 11:14:53 AM	
Standard	IC	DIC_CalCurve	Untitled			40.00				mg/L	3, 4, 5, 6, 7, 8, 9	9/8/2022 12:47:57 PM	
Unknown	IC	Blank3	Untitled			0.07712				mg/L	10	9/8/2022 1:01:02 PM	
Unknown	IC	Chk_10mgL_DIC	Untitled			10.02				mg/L	11	9/8/2022 1:13:46 PM	
Unknown	IC	Cond_Blank4	Untitled			0.2043				mg/L	0	9/8/2022 1:24:54 PM	
Unknown	IC	GCrew_202208_UP_LysB_20cm	Untitled			4.962				mg/L	12	9/8/2022 1:37:11 PM	
Unknown	IC	GCrew_202208_TR_LysA_20cm	Untitled			42.06				mg/L	13	9/8/2022 1:52:30 PM	
Unknown	IC	GCrew_202208_TR_LysC_20cm	Untitled			92.35				mg/L	14	9/8/2022 2:09:52 PM	
Unknown	IC	GCrew_202208_WC_SipA_10cm	Untitled			113.3				mg/L	15	9/8/2022 2:31:47 PM	
Unknown	IC	GCrew_202208_WC_SipA_20cm	Untitled			124.2				mg/L	16	9/8/2022 2:49:55 PM	
Unknown	IC	GCrew_202208_WC_SipA_45cm	Untitled			201.3				mg/L	17	9/8/2022 3:08:07 PM	
