"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","UP","A",20,"GCW_202405_UP_LYSA_20CM",2024,5,23,"","",1.1524,0.0359451029320025,"Within_Range","",2.0521,0.0578871650211565,"Within_Range","",0.0037341447,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"2","COMPASS: Synoptic","CB","GCW","UP","B",10,"GCW_202405_UP_LYSB_10CM",2024,5,23,"","",2.2661,0.070683094198378,"Within_Range","",0.3926,0.0110747531734838,"Within_Range","",0.0007354282,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"3","COMPASS: Synoptic","CB","GCW","UP","B",20,"GCW_202405_UP_LYSB_20CM",2024,5,23,"","",2.291,0.0714597629444791,"Within_Range","",1.1032,0.0311198871650212,"Within_Range","",0.0020194824,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"4","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202405_TR_LYSA_20CM",2024,5,23,"","",6.7775,0.211400499064255,"Within_Range","",4.285,0.120874471086037,"Within_Range","",0.007768995,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"5","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202405_TR_LYSA_45CM",2024,5,23,"","",9.1524,0.285477230193387,"Within_Range","",2.4734,0.069771509167842,"Within_Range","",0.0044954338,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"6","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202405_TR_LYSB_10CM",2024,5,23,"","",9.6555,0.301169681846538,"Within_Range","",70.1889,1.97994076163611,"Within_Range","",0.1268573423,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"7","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202405_TR_LYSB_20CM",2024,5,23,"","",17.8331,0.556241422333125,"Within_Range","",6.3551,0.179269393511989,"Within_Range","",0.0115096657,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"8","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202405_TR_LYSB_45CM",2024,5,23,"","",5.3897,0.168112913287586,"Within_Range","",16.9626,0.47849365303244,"Within_Range","",0.0306774182,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"9","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202405_TR_LYSC_10CM",2024,5,23,"","",6.8708,0.21431066749844,"Within_Range","",89.7046,2.53045416078984,"Within_Range","",0.1621222122,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"10","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202405_TR_LYSC_20CM",2024,5,23,"","",9.0216,0.281397379912664,"Within_Range","",29.7571,0.839410437235543,"Within_Range","",0.0537970797,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"11","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202405_TR_LYSC_45CM",2024,5,23,"","",12.011,0.374641297567062,"Within_Range","",7.9696,0.224812411847673,"Within_Range","",0.0144270672,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
"12","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202405_WC_LYSA_10CM",2024,5,23,"","",257.3715,8.02780723643169,"Within_Range","",4350.6025,122.725035260931,"Within_Range","",7.8615647175,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",""
