"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","SWH","UP","A",10,"SWH_202410_UP_LYSA_10CM",2024,10,22,"14:45","EDT",0.630923268870867,"Within_Range","",0.426947813822285,"Within_Range","",0.0273754871,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"2","COMPASS: Synoptic","CB","SWH","UP","A",20,"SWH_202410_UP_LYSA_20CM",2024,10,22,"14:45","EDT",0.678097317529632,"Within_Range","",0.378550070521862,"Within_Range","",0.0242752172,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"3","COMPASS: Synoptic","CB","SWH","UP","A",45,"SWH_202410_UP_LYSA_45CM",2024,10,22,"14:45","EDT",0.408849033063007,"Within_Range","",0.27810437235543,"Within_Range","",0.0178408516,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"4","COMPASS: Synoptic","CB","SWH","UP","B",10,"SWH_202410_UP_LYSB_10CM",2024,10,22,"14:55","EDT",1.21724890829694,"Within_Range","",8.7722143864598,"Within_Range","",0.561957825,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"5","COMPASS: Synoptic","CB","SWH","UP","B",20,"SWH_202410_UP_LYSB_20CM",2024,10,22,"14:55","EDT",0.446416094822208,"Within_Range","",4.87161071932299,"Within_Range","",0.3120923702,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"6","COMPASS: Synoptic","CB","SWH","UP","B",45,"SWH_202410_UP_LYSB_45CM",2024,10,22,"14:55","EDT",0.0278665003119152,"Within_Range","",1.01103244005642,"Within_Range","",0.0647908677,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"7","COMPASS: Synoptic","CB","SWH","UP","C",10,"SWH_202410_UP_LYSC_10CM",2024,10,22,"15:05","EDT",1.05815658140986,"Within_Range","",6.68435543018336,"Within_Range","",0.4282134428,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"8","COMPASS: Synoptic","CB","SWH","UP","C",20,"SWH_202410_UP_LYSC_20CM",2024,10,22,"15:05","EDT",0.593022457891453,"Within_Range","",5.04683497884344,"Within_Range","",0.3233169121,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"9","COMPASS: Synoptic","CB","SWH","UP","C",45,"SWH_202410_UP_LYSC_45CM",2024,10,22,"15:05","EDT",0.0130536494073612,"Within_Range","",1.97260084626234,"Within_Range","",0.1263871609,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"10","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202410_TR_LYSA_10CM",2024,10,22,"9:00","EDT",2.89263256394261,"Within_Range","",33.2703046544429,"Within_Range","",2.1312601661,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"11","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202410_TR_LYSA_20CM",2024,10,22,"9:00","EDT",0.563777292576419,"Within_Range","",37.3374047954866,"Within_Range","",2.391791077,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"12","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202410_TR_LYSA_45CM",2024,10,22,"9:00","EDT",0,"bdl","",33.4074386459802,"Within_Range","",2.1400447159,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"13","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202410_TR_LYSB_10CM",2024,10,22,"9:10","EDT",4.33973799126638,"Within_Range","",24.9232383638928,"Within_Range","",1.5965625416,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"14","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202410_TR_LYSB_20CM",2024,10,22,"9:10","EDT",0.501637554585153,"Within_Range","",30.8469196050776,"Within_Range","",1.9760226031,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"15","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202410_TR_LYSB_45CM",2024,10,22,"9:10","EDT",0.158371802869619,"Within_Range","",26.7786262341326,"Within_Range","",1.7154152561,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"16","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202410_TR_LYSC_10CM",2024,10,22,"9:20","EDT",4.62687772925764,"Within_Range","",29.6542256699577,"Within_Range","",1.8996208361,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"17","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202410_TR_LYSC_20CM",2024,10,22,"9:20","EDT",1.30024953212726,"Within_Range","",29.9153737658674,"Within_Range","",1.9163495,"2025-06-18","Some Cl/SO4 standards and checks were lower than the 
  expected concentration 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
