"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202411_UP_LYSA_20CM",2024,11,14,"12:35","EDT",565.4046,17.6358265751715,"Within_Range","",4806.6608,135.5898674189,"Within_Range","",8.6856620656,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"2","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202411_UP_LYSA_45CM",2024,11,14,"12:40","EDT",943.8581,29.4403649407361,"Within_Range","",8363.4366,235.922047954866,"Within_Range","",15.1127559362,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"3","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202411_UP_LYSB_10CM",2024,11,14,"12:42","EDT",705.8326,22.0159887710543,"Within_Range","",6236.6504,175.928078984485,"Within_Range","",11.2696532728,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"4","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202411_UP_LYSB_20CM",2024,11,14,"12:45","EDT",616.0324,19.214984404242,"Within_Range","",5418.4171,152.84674471086,"Within_Range","",9.7911056997,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"5","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202411_UP_LYSB_45CM",2024,11,14,"12:50","EDT",700.0831,21.8366531503431,"Within_Range","",5867.5021,165.514868829337,"Within_Range","",10.6026022947,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"6","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202411_UP_LYSC_20CM",2024,11,14,"12:55","EDT",835.1933,26.050945102932,"Within_Range","",7685.3359,216.79367842031,"Within_Range","",13.8874279713,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"7","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202411_TR_LYSA_10CM",2024,11,14,"12:00","EDT",1552.1425,48.4136774797255,"Within_Range","",12036.2573,339.527709449929,"Within_Range","",21.7495429411,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"8","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202411_TR_LYSA_20CM",2024,11,14,"12:05","EDT",1023.2611,31.9170648783531,"Within_Range","",11294.133,318.593314527503,"Within_Range","",20.408524331,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"9","COMPASS: Synoptic","CB","GWI","TR","A",45,"GWI_202411_TR_LYSA_45CM",2024,11,14,"12:07","EDT",827.4382,25.8090517779164,"Within_Range","",9415.1641,265.589960507757,"Within_Range","",17.0132275287,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"10","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202411_TR_LYSB_10CM",2024,11,14,"12:10","EDT",1927.0838,60.1086650031191,"Within_Range","",13838.8427,390.376380818054,"Within_Range","",25.0068147589,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"11","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202411_TR_LYSB_20CM",2024,11,14,"12:15","EDT",1207.5492,37.6652900810979,"Within_Range","",11629.3318,328.04885190409,"Within_Range","",21.0142285626,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"12","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202411_TR_LYSB_45CM",2024,11,14,"12:20","EDT",1168.0789,36.4341515907673,"Within_Range","",9722.1789,274.250462623413,"Within_Range","",17.5680032723,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"13","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202411_TR_LYSC_10CM",2024,11,14,"12:25","EDT",1756.7779,54.7965658140986,"Within_Range","",12875.4586,363.200524682652,"Within_Range","",23.2659796902,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"14","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202411_TR_LYSC_20CM",2024,11,14,"12:29","EDT",1581.3101,49.3234591391142,"Within_Range","",11917.8981,336.188944992948,"Within_Range","",21.5356678667,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"15","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202411_WC_LYSA_10CM",2024,11,14,"11:35","EDT",1940.6262,60.5310729881472,"Within_Range","",13818.1213,389.791856135402,"Within_Range","",24.9693711891,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"16","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202411_WC_LYSA_20CM",2024,11,14,"11:37","EDT",1773.3146,55.312370555209,"Within_Range","",12731.3475,359.13533145275,"Within_Range","",23.0055709325,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"17","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202411_WC_LYSA_45CM",2024,11,14,"11:40","EDT",1353.5683,42.219847161572,"Within_Range","",12440.9997,350.94498448519,"Within_Range","",22.4809124579,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"18","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202411_WC_LYSB_10CM",2024,11,14,"11:42","EDT",2055.8944,64.1264628820961,"Within_Range","",14932.9711,421.240369534556,"Within_Range","",26.9839047777,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"19","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202411_WC_LYSB_20CM",2024,11,14,"11:45","EDT",1956.0361,61.0117311291329,"Within_Range","",13468.6809,379.934581100141,"Within_Range","",24.3379323863,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
