RUNSTARTED,1678489492,3/10/2023 18:04,,,,,,,,,,,,
RESULT,-1,S1,Standard 1,0,0.014728,0.014728,0,0,0,0,mg N/L,Ammonia 2,1678490736,3/10/2023 18:25
RESULT,-2,S90,Standard .0389,1,0.035661,0.035661,0,0,0,0,mg N/L,Ammonia 2,1678490896,3/10/2023 18:28
RESULT,-2,S91,Standard .1000,2,0.068901,0.068901,0,0,0,0,mg N/L,Ammonia 2,1678491056,3/10/2023 18:30
RESULT,-2,S92,Standard .2000,3,0.121012,0.121012,0,0,0,0,mg N/L,Ammonia 2,1678491216,3/10/2023 18:33
RESULT,-2,S93,Standard .5000,4,0.28147,0.28147,0,0,0,0,mg N/L,Ammonia 2,1678491376,3/10/2023 18:36
RESULT,-2,S94,Standard 1.0000,5,0.557471,0.557471,0,0,0,0,mg N/L,Ammonia 2,1678491536,3/10/2023 18:38
RESULT,-2,S95,Standard 1.5000,6,0.811666,0.811666,0,0,0,0,mg N/L,Ammonia 2,1678491696,3/10/2023 18:41
RESULT,-2,S96,Standard 2.0000,7,1.0584,1.0584,0,0,0,0,mg N/L,Ammonia 2,1678491856,3/10/2023 18:44
RESULT,-1,S0,Standard 0,8,0.014071,0.014071,0,0,0,0,mg N/L,Ammonia 2,1678492016,3/10/2023 18:46
CALIBRATION,Ammonia 2,1678492016,3/10/2023 18:46,,,,,,,,,,,
RESULT,-3,C11,1mg/L ammonia,9,1.012902,0.55031,0,0,0,0,mg N/L,Ammonia 2,1678492176,3/10/2023 18:49
QCPRORESULT,NORMAL,0,1678492176,,,,,,,,,,,
QCPRODECISION,IN,1678492176,,,,,,,,,,,,
RESULT,-3,C12,Blank,10,-0.00539,0.015006,0,0,0,0,mg N/L,Ammonia 2,1678492336,3/10/2023 18:52
QCPRORESULT,NORMAL,0,1678492336,,,,,,,,,,,
QCPRODECISION,IN,1678492336,,,,,,,,,,,,
RESULT,5,U1,MSM_202211_PPR_UP_1,11,0.011429,0.023848,0,0,0,0,mg N/L,Ammonia 2,1678492496,3/10/2023 18:54
RESULT,6,U2,MSM_202211_PPR_UP_2,12,0.546142,0.30494,0,0,0,0,mg N/L,Ammonia 2,1678492656,3/10/2023 18:57
RESULT,7,U3,MSM_202211_PPR_UP_3,13,0.845169,0.462135,0,0,0,0,mg N/L,Ammonia 2,1678492816,3/10/2023 19:00
RESULT,8,U4,MSM_202211_PPR_UP_4,14,0.659124,0.364333,0,0,0,0,mg N/L,Ammonia 2,1678492976,3/10/2023 19:02
RESULT,9,U5,MSM_202211_PPR_UP_5,15,0.931922,0.50774,0,0,0,0,mg N/L,Ammonia 2,1678493136,3/10/2023 19:05
RESULT,10,U6,MSM_202211_PPR_UP_6,16,0.622052,0.344845,0,0,0,0,mg N/L,Ammonia 2,1678493296,3/10/2023 19:08
RESULT,11,U7,MSM_202211_PPR_UP_7,17,0.400736,0.228502,0,0,0,0,mg N/L,Ammonia 2,1678493456,3/10/2023 19:10
RESULT,12,U8,MSM_202211_PPR_UP_8,18,0.317279,0.184629,0,0,0,0,mg N/L,Ammonia 2,1678493616,3/10/2023 19:13
RESULT,13,U9,MSM_202211_PPR_UP_9,19,0.278149,0.164059,0,0,0,0,mg N/L,Ammonia 2,1678493776,3/10/2023 19:16
RESULT,14,U10,MSM_202211_PPR_UP_10,20,0.279792,0.164923,0,0,0,0,mg N/L,Ammonia 2,1678493936,3/10/2023 19:18
RESULT,-3,C11,1mg/L ammonia,21,1.026218,0.55731,0,0,0,0,mg N/L,Ammonia 2,1678494096,3/10/2023 19:21
QCPRORESULT,NORMAL,0,1678494096,,,,,,,,,,,
QCPRODECISION,IN,1678494096,,,,,,,,,,,,
RESULT,-3,C12,Blank,22,-0.006212,0.014574,0,0,0,0,mg N/L,Ammonia 2,1678494256,3/10/2023 19:24
QCPRORESULT,NORMAL,0,1678494256,,,,,,,,,,,
QCPRODECISION,IN,1678494256,,,,,,,,,,,,
RESULT,15,U11,MSM_202211_PPR_UP_11,23,0.232179,0.139894,0,0,0,0,mg N/L,Ammonia 2,1678494416,3/10/2023 19:26
RESULT,16,U12,MSM_202211_PPR_UP_12,24,0.267067,0.158234,0,0,0,0,mg N/L,Ammonia 2,1678494576,3/10/2023 19:29
RESULT,16,C13,Duplicate,25,0.254233,0.151487,0,0,0,0,mg N/L,Ammonia 2,1678494736,3/10/2023 19:32
QCPRORESULT,DUPLICATE,4.92382,1678494736,,,,,,,,,,,
QCPRODECISION,IN,1678494736,,,,,,,,,,,,
RESULT,16,C14,Auto Spike,26,0.973272,0.451431,0,0,0,0,mg N/L,Ammonia 2,1678494896,3/10/2023 19:34
QCPRORESULT,AUTO SPIKE,70.620506,1678494896,,,,,,,,,,,
QCPRODECISION,IN,1678494896,,,,,,,,,,,,
RESULT,17,U13,MSM_202211_PPR_TR_1,27,0.693291,0.382294,0,0,0,0,mg N/L,Ammonia 2,1678495056,3/10/2023 19:37
RESULT,18,U14,MSM_202211_PPR_TR_2,28,0.789734,0.432994,0,0,0,0,mg N/L,Ammonia 2,1678495216,3/10/2023 19:40
RESULT,19,U15,MSM_202211_PPR_TR_3,29,1.270161,0.685548,0,0,0,0,mg N/L,Ammonia 2,1678495376,3/10/2023 19:42
RESULT,20,U16,MSM_202211_PPR_TR_4,30,0.888744,0.485042,0,0,0,0,mg N/L,Ammonia 2,1678495536,3/10/2023 19:45
RESULT,21,U17,MSM_202211_PPR_TR_5,31,1.242898,0.671216,0,0,0,0,mg N/L,Ammonia 2,1678495696,3/10/2023 19:48
RESULT,22,U18,MSM_202211_PPR_TR_6,32,1.102503,0.597412,0,0,0,0,mg N/L,Ammonia 2,1678495856,3/10/2023 19:50
RESULT,-3,C11,1mg/L ammonia,33,1.026279,0.557342,0,0,0,0,mg N/L,Ammonia 2,1678496016,3/10/2023 19:53
QCPRORESULT,NORMAL,0,1678496016,,,,,,,,,,,
QCPRODECISION,IN,1678496016,,,,,,,,,,,,
