"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","UP","B",10,"GCW_202404_UP_LYSB_10CM",2024,4,9,NA,NA,3.2664,0.101883967560823,"Within_Range",NA,3.3562,0.0946741889985896,"Within_Range",NA,0.0060906534,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"2","COMPASS: Synoptic","CB","GCW","UP","B",20,"GCW_202404_UP_LYSB_20CM",2024,4,9,NA,NA,2.3298,0.0726699937616968,"Within_Range",NA,2.2143,0.0624626234132581,"Within_Range",NA,0.0040272401,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"3","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202404_TR_LYSA_20CM",2024,4,9,NA,NA,7.7133,0.240589519650655,"Within_Range",NA,63.2673,1.78469111424542,"Within_Range",NA,0.1143500111,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"4","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202404_TR_LYSA_45CM",2024,4,9,NA,NA,12.3547,0.385361821584529,"Within_Range",NA,24.5947,0.693785613540197,"Within_Range",NA,0.0444686229,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"5","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202404_TR_LYSB_10CM",2024,4,9,NA,NA,20.456,0.638053649407361,"Within_Range",NA,8.8521,0.249706629055007,"Within_Range",NA,0.0160217447,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"6","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202404_TR_LYSB_20CM",2024,4,9,NA,NA,22.3625,0.69752027448534,"Within_Range",NA,4.7091,0.132837799717913,"Within_Range",NA,0.0085353437,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"7","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202404_TR_LYSB_45CM",2024,4,9,NA,NA,6.526,0.203555832813475,"Within_Range",NA,154.1659,4.34882651622003,"Within_Range",NA,0.2786037813,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"8","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202404_TR_LYSC_10CM",2024,4,9,NA,NA,18.7358,0.584398003742982,"Within_Range",NA,7.0271,0.198225669957687,"Within_Range",NA,0.0127239697,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"9","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202404_TR_LYSC_20CM",2024,4,9,NA,NA,20.114,0.627386150966937,"Within_Range",NA,23.1144,0.652028208744711,"Within_Range",NA,0.0417937208,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"10","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202404_WC_LYSA_10CM",2024,4,9,NA,NA,361.9292,11.2891203992514,"Within_Range",NA,3697.8355,104.311297602257,"Within_Range",NA,6.6820147485,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"11","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202404_WC_LYSA_20CM",2024,4,9,NA,NA,394.2508,12.2972800998129,"Within_Range",NA,4787.46,135.048236953456,"Within_Range",NA,8.65096622,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
"12","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202404_WC_LYSA_45CM",2024,4,9,NA,NA,170.3739,5.31422021210231,"Within_Range",NA,5691.5097,160.550344146685,"Within_Range",NA,10.2845840279,"2024-05-29","Std curve slopes higher than other 2024 runs because this run was put on 
      before major changes to the dionex. The output values have been checked against those run
      at later dates and look good / comparable. We are accepting this slope deviation.",NA
